# id	npc_id	npc_level	affiliated_area_id	loc_x	loc_y	loc_z	raid_desc
257	25640	81	30	-212418	202385	-38	"In Gracia before its collapse, this person was obsessed with the false prophecy and committed atrocious arson and killing sprees against the ruling officials. He was revived as an undead by the Seed of Infinity, which was moved by his efforts."
258	25641	81	30	-212418	202385	-38	"An undead monster that has the spirit of an armed guard who guarded the Gracian borders before its collapse. While he was alive, he killed many prisoners over his superstitious belief about the power of an enemy's blood. Those acts led him to be chosen by the Seed of Infinity."
259	25642	81	30	-212418	202385	-38	"An undead monster that has the spirit of a soldier who led the biggest mercenary group in Gracia before its collapse. He was popular among the nobles for his cruelty, but was actually a member of the fanatics cult who worshipped the god of death."
260	25643	81	30	-212418	202385	-38	Undead Monster that was created by magic for the purpose of protecting a sacred place where the nobles' corpses are kept in Ancient Gracia.
261	25644	81	30	-212418	202385	-38	Undead Monster that was created by magic for the purpose of keeping the dead bodies from resurrecting after the battles in Ancient Gracia.
262	25645	81	30	-212418	202385	-38	A type of Undead Monster that lives off the souls from Ancient Gracia. It was awaken from a deep sleep by the magic power of Ekimus.
263	25646	81	30	-212418	202385	-38	A type of Undead Monster that lives off the souls from Ancient Gracia. It was awaken from a deep sleep by the magic power of Ekimus.
264	25647	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, awaken by the magic power of the Seed of Infinity. The dead heroes that earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
265	25648	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, was awaken by the magic power of the Seed of Infinity. The dead heroes who earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
266	25649	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, was awaken by the magic power of the Seed of Infinity. The dead heroes who earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
267	25650	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, was awaken by the magic power of the Seed of Infinity. The dead heroes who earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
268	25651	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, was awaken by the magic power of the Seed of Infinity. The dead heroes who earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
269	25652	81	30	-212418	202385	-38	"Undead Monster made from the body remains of Ancient Gracia, was awaken by the magic power of the Seed of Infinity. The dead heroes who earned honorable achievements while they were alive enjoyed the benefit that their remains be kept forever, but their self-contained spirits have disappeared since too much time has passed."
270	29150	82	30	-212418	202385	-38	
271	29151	82	30	-212418	202385	-38	
272	29152	82	30	-212418	202385	-38	
273	25623	80	30	-192361	254528	15	"The Lord of the old Hwo. He gained the power of evil for letting Hwo become occupied by Seed of Infinity. Since he heard the prophecy about Hwo's faith after the Seed's appearance, he acquired the ability to rule Aurabird that fly in the sky and became a Master Rider with that power."
274	25624	83	30	-174600	219711	44	The King of the birds that lived in Gracia. He originally was not any type of peaceful creature but later became very violent after Storm Dragon Lindvior took over the Island of Sky that used to be his nest.
275	25625	80	30	-181989	208968	44	"One of Ekidna's guardian maids who Ekidna dispatched to spy on Ekimus after their separation. Originally she was closer to a Dark Magician type, not a Banshee Queen, but she became a Banshee Queen after gaining a strong death energy by staying with Ekimus for a while."
276	25626	80	30	-252898	235845	53	"Drake who appeared along with the Seed of Destruction. One of Dark Dragon Skelus' dependents, but does not serve Tiat. This one has the duty to observe Tiat's activities and report the results to Skelus."
277	29163	82	30	-250482	244034	-26	
278	25665	82	30	-212418	202385	-38	Undead Monster that has the spirit of the older brother of famous twin Knights in Gracia before its collapse. A special power can be exercised when the two of them are together.
279	25666	82	30	-212418	202385	-38	Undead Monster that has the spirit of the younger brother of famous twin Knights in Gracia before its collapse. A special power can be exercised when the two of them are together.
286	25667	84	200	89311	-46534	-46	"Leader of the Cannibalistic Stakatos appointed by the Stakato Queen Shyeed to guard their nest. Unlike other Stakatos, it has the ability to jump through invisible space."
287	25671	84	200	79634	-55428	-6104	"Queen of the Spike Stakatos who commands and propagates the Spike Stakatos. It knows that its life is coming to an end, and it orders the nest guarded so that it is a good environment for the next Stakato Queen to grow up."
288	25674	83	121	86528	216864	-3584	"One of the monsters born of the Goddess Shilen. When the Great Sprite Gildor is weakened, it leads the Tasaba Lizardmen into the Reed Field, but when the Tasaba Lizardmen are wiped out by the appearance of the Mucrokians, it spews tremendous anger."
289	25677	84	121	83056	183232	-3616	"Water sprite born from the powerful waters of Innadril. It is greatly beloved by the Goddess Eva. It's a trickster that does whatever it wants, like snatching babies or causing floods in the middle of the night. Eva fears retaliation one day because of Lian's severe tricks, and she puts him in the care of guardian spirits."
290	25680	82	97	194251	54297	-43	"Because of the item that was made in the image of the giants by the Ivory Tower magicians, it believes it is a giant itself. It is controlled by Hekaton Prime, and it guards the cave that was once the fortress of the giants."
291	25681	82	97	185920	61303	-41	"Lifeform created by the giants that were fleeing by night the wrath of Einhasad. It was improved with a Monster Eye as its foundation and it was created to exterminate the pursuers of the gods. At one time, it broke free from the control of the giants and fought against them. Its mind is now controlled by Hekaton prime, and it again protects the giants."
292	25684	83	97	187537	60792	-50	"Last Lesser Giant hiding deep inside the Giant's Cave. Though it is physically the same as the other Lesser Giants, it contains the secret of the ancient lesser giant civilization, and it protects this secret. It is currently controlled by Hekaton Prime."
293	25687	83	97	191777	56197	-76	Control device created by the ancient giants civilization. It has outgrown its original research goal. It's only goal now is to protect the cave. It is transforming it into a powerful protected fortress by controlling the minds of the other races and by maintaining the Giant's Cave.
294	29177	85	138	102508	-124519	-2808	"Felicia's transformed state after receiving the soul of the Ice Witch Freya. With every breath, she exhales the power of ice, turning all those nearby into monsters."
295	25725	85	16	148437	118025	-3743	"They say that this monster was created through the fusion of a human hero's body, who opened the Gate of Purgatory, and the spitefulness of countless monsters. However, this rumor is not confirmed. In any case, it has come above ground at Shilen's command, and it watches over the dragon's dungeon as an aide of Antharas. It possess exceptional abilities, and it is uniquely rational and cold-hearted. As such, it supposedly gives good assistance to the tyrant Antharas. "
296	25726	85	16	145798	119864	-3944	"A purgatory monster sent to Antharas by Shilen. The Behemoth Leader who came above ground was filled with uncontrollable madness as soon as it was unshackled. It killed countless monsters and eventually even tore off some of the flesh of Antharas, its master. Antharas burst into laughter at its foolish actions, and he cast a spell so that it would guard the Essence of Antharas, which maintains the dungeon's barrier."
297	25727	85	16	148482	117859	-3752	"A Knight of Purgatory who has long assisted Antharas, together with the Black Dagger Wing.  During the war against the gods, it broke both arms and fell into a deep slumber within Purgatory. It recently awakened at Antharas's call. When the Dragon Beast appeared above ground, Antharas sliced off his own flesh in order to create its two arms. Then, he made it guard the dragon's dungeon."
298	25718	84	16	73142	118361	-37	"It was one of the dragons that was created out of the blood that was spilt by Antharas. Consuming an ancient drake and absorbing its power, it quickly arose as a commander that rules over the monsters nearby. It has acute hearing but its vision is nearly blind. It waits in a quiet, dark place, listening for the enemy, before swooping in for an attack."
299	25719	84	16	73142	118361	-37	"It was one of the dragons that was created out of the blood that was spilt by Antharas. After consuming up its brethren and gained a their power. Antharas, whose heart was filled with innate cruelty and madness, appointed him as the Valley's Eradicator and commanded him to build the Tower of Corpses."
300	25720	84	16	73142	118361	-37	"In order to gather monsters that would protect its territory, Antharas created countless sacrifice victims. The Bleeding Fly was enchanted by the stench of corpses and risen from the ground. This nobility of purgatory, who feeds on the blood of hatred and fear, called itself the Gatekeeper of Antharas, and it took its place on one side of the Valley where there is an endless stream of reckless challengers."
301	25721	84	16	73142	118361	-37	"A Drake warrior that was once called the right wing of Antharas in battle. During the war against the gods, it lost two of its wings to injury and fell into a deep part of Purgatory. However, it was recently awakened by Antharas's call. It holds a deep grudge against the gods, especially Einhasad, and it believes that only the darkness of Shilen can bring the world to ashes."
302	25722	84	16	73142	118361	-37	"It was once the subordinate of the Dark Dragon Skelus. It was one of the nobility of Purgatory who resided deep inside. But it came above ground at Antharas's calling. It protects the Nest of Antharas, and it also informs Skelus about the area's developments. When it was in Purgatory, it was called ""Hell's Corpse Detonator"" because of its sinister pleasure in making its comrades explode."
303	25723	84	16	73142	118361	-37	"A monsters summoned from Purgatory by the demon Maluk in exchange for one finger. As part of their agreement, Maluk presented an endless supply of hunting prey. The Spike Slasher accepted the proposal and came above ground with its subordinates in tow from Purgatory."
304	25724	84	16	73142	118361	-37	The monster was created by the demon Maluk by joining a high-level demon with a dragon. It possesses the advantages of both demons and dragons. Maluk offered this exceptional creature to Antharas. Antharas fed its blood to the Muscle Bomber and appointed it as the Valley's Watcher.
305	25710	83	16	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
306	29181	83	16	55312	219168	-3223	
